Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,MACWEAR,BLTIM_S81-25633,10,140N56,BA,CT-SF,7000064244,,16700.0,,,,,,128.0,TIM_S81-25633,10.0,,,,0,16700.0,,,,,,,,,,,,,,,2013-03-31 00:00:00,,2019-11-01 00:00:00,,,DOMESTIC,PD,0.0,,,16700-05/04/2013,0.0,4098.7,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140N56BA,40COM*30COM-124*96-160-RIBSTOP                    ,40COM*30COM-132*96-148-RIBSTOP-165 $,xxxxxx,,2019-11-01 00:00:00,,0,,,,376/03/13,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,Baddi,2013-04-01 00:00:00,,16700,,,,D-65,,,2013-04-05 00:00:00,,,"F010000017,F010000280",,BPF,,,,,0.0,Approved,Men’s Bottoms,,,16700.0,,101641.0,CFR,AR,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,Aquarelle India Private Limited,BLTIM_P08226,30,140371,BD,CT-SF,9000019409,BLACK,691.0,,,,KRISHNAKUMARI,,97.0,TIM_P08226,30.0,,,,519,172.0,2013-05-20,,,,,,,,,,,,,,2013-03-30 00:00:00,,2013-05-15 00:00:00,,,DOMESTIC,PD,0.0,,,691-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140371,,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-22 00:00:00,3897,,,Budhni,,2013-05-02 00:00:00,,0,,,,0,,,,,,F010002564,,BPF,,,,,0.0,Approved,,,2013-05-20,691.0,,102126.0,EXW,RD,,148.0,62.35,27.32,0,7.33,,,,,,,,,,,
RMGE,Aquarelle India Private Limited,BLTIM_P08226,20,140371,BD,CT-SF,9000019409,BLACK,7495.0,,,,KRISHNAKUMARI,,97.0,TIM_P08226,20.0,,,,7483,12.0,,,,,,,,,,,,,,,2013-03-30 00:00:00,,,,,DOMESTIC,PD,1.0,,,7495-11/11/2014,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,11045.3,140371BDCM,40COM*40COM-118*64-160-PLAIN,,,2023-08-20 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,,2013-04-17 00:00:00,,0,,,,0,,,,,,F010001598,,BPF,,,,,0.0,Approved,,,,7495.0,,102126.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,Aquarelle India Private Limited,BLTIM_P08226,10,140371,BD,CT-SF,7000033557,GREY,4597.0,,,,KRISHNAKUMARI,,97.0,TIM_P08226,10.0,,,,4798.5,-201.5,,,,,,,,,,,,,,,2013-03-30 00:00:00,,,,,DOMESTIC,PD,1.0,,,4597-11/11/2014,-3.0,4890.5,,,,2013-05-13,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140371BD*,,40C*40C-127*64-148- PLAIN-115 #,xxxxxx,,2013-04-20 00:00:00,,,,,,170413100,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,Budhni,2013-04-20 00:00:00,,4597,B,,,0,Ready Executable,,2014-11-11 00:00:00,,,"F010001795,F010001794",,BPF,,,,LBF130000784,4043.5,Approved,,,,4597.0,,102126.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,BIRDY EXPORTS(P) LTD,BLTIM_P08212,10,12047,BA,CT-NF,RFD0000000,RFD,2250.0,,,,MR. AJAY,,114.0,TIM_P08212,10.0,,,,1244,1006.0,,,,,,,,,,,,,,,2013-03-29 00:00:00,,,,,DOMESTIC,RD,0.0,,,2250-20/04/2013,0.0,2274.1,,,,2013-04-25,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,12047BA*,,20K*20K-113*56-148-3/1 TWILL-202 $,xxxxxx,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,Budhni,2013-04-15 00:00:00,,2250,,,,D-65,Ready Executable,,2013-04-20 00:00:00,,,F010001319,,BPF,,,,LBF130000389,1244.0,,,,,2250.0,,100381.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_P08210,10,11649,BA,CT-PF,6000058488,CAMEL,45448.0,,,,MR NAGARAJ,,134.0,TIM_P08210,10.0,,,,40,45408.0,,,,,,,,,,,,,,,2013-03-29 00:00:00,,,,,DOMESTIC,PD,0.0,,,11362-20/06/2013 11362-23/06/2013 11362-26/06/2013 11362-29/06/2013,-2.0,48009.64,,,,2013-06-12,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,11649BA*,,16OE*12OE-112*56-149-3/1 TWILL-288 $,xxxxxx,,2013-05-31 00:00:00,,,,,,160413024,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,Budhni,2013-05-31 00:00:00,,45448,D,,,D-65,Ready Executable,Peach std rec on 3/4,2013-06-29 00:00:00,,,"F010004786,F010005342,F010004163,FRP0000467,F010005341,F010004787",,BPF,,,,LBF130001985,40.0,Approved,,,,45448.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),BLTIM_P08207,50,230217,BD,CT-PF,9000018665,9010,1300.0,,,,MR. RANGANATHAN,,172.0,TIM_P08207,50.0,,,,1333.5,-33.5,2014-11-11,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,230217BD,2/30C*10OE-104*52-159-OXFORD                      ,,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-22 00:00:00,3357,,,Budhni,,2013-05-11 00:00:00,,0,,,,D-65,,,,,,F010003191,,BPF,,,,,0.0,Approved,,,2014-11-11,0.0,,101896.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),BLTIM_P08207,40,230217,BD,CT-PF,3000027368,6032,1400.0,,,,MR. RANGANATHAN,,172.0,TIM_P08207,40.0,,,,1464.48,-64.48,2014-11-11,,,,,,,,,,,,,,2013-03-28 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,230217,,,,,,,,,,,,,0.0,0.0,Checked,2013-04-22 00:00:00,3357,,,Budhni,,2013-05-06 00:00:00,,0,,,,D-65,,,,,,F010002808,,BPF,,,,,0.0,Approved,,,2014-11-11,0.0,,101896.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),BLTIM_P08207,30,230217,BD,CT-PF,7000032457,8002,3020.0,,,,MR. RANGANATHAN,,172.0,TIM_P08207,30.0,,,,2936.5,83.5,2014-11-11,,,,,,,,,,,,,,2013-03-28 00:00:00,,,,,DOMESTIC,PD,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,230217,,,,,,,,,,,,,0.0,0.0,Checked,2013-04-22 00:00:00,3357,,,Budhni,,2013-05-23 00:00:00,,0,,,,D-65,,,,,,"F0S0000216,F010002807",,BPF,,,,,0.0,Approved,,,2014-11-11,0.0,,101896.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),BLTIM_P08207,20,230217,BD,CT-PF,6000053666,7500,2936.0,,,,MR. RANGANATHAN,,172.0,TIM_P08207,20.0,,,,3028,-92.0,2014-11-11,,,,,,,,,,,,,,2013-03-28 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,230217,,,,,,,,,,,,,0.0,0.0,Checked,2013-04-22 00:00:00,3357,,,Budhni,,2013-05-06 00:00:00,,0,,,,D-65,,,,,,F010002806,,BPF,,,,,0.0,Approved,,,2014-11-11,0.0,,101896.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,DO NOT USE RETRO,BLTIM_P08206,60,130R26,BD,CT-PF,6000057789,39,900.0,,,,TALAT / THOMAS,,140.0,TIM_P08206,60.0,,,,938.5,-38.5,2013-06-15,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,2013-06-07 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,130R26BD,"30K*30K-140*90-160-2/1,S TWILL                    ",,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3871,,,Budhni,,2013-06-02 00:00:00,,0,,,,D-65,,,,,,F0Q0000180,,BPF,,,,,0.0,Approved,,,2013-06-15,0.0,,103196.0,EXW,RD,,148.0,86.0,32.0,0,22.0,,,,,,,,,,,
RMGE,DO NOT USE RETRO,BLTIM_P08206,50,130R26,BD,CT-PF,6000059366,83,2135.0,,,,TALAT / THOMAS,,140.0,TIM_P08206,50.0,,,,2118,17.0,2013-06-22,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,2013-06-06 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,130R26BD,"30K*30K-140*90-160-2/1,S TWILL                    ",,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3864,,,Budhni,,2013-06-11 00:00:00,,0,,,,0,,,,,,F010005694,,BPF,,,,,0.0,Approved,,,2013-06-22,0.0,,103196.0,EXW,RD,,148.0,86.0,32.0,0,22.0,,,,,,,,,,,
RMGE,DO NOT USE RETRO,BLTIM_P08206,40,130R26,BD,CT-PF,6000059356,21,2400.0,,,,TALAT / THOMAS,,140.0,TIM_P08206,40.0,,,,2474,-74.0,2013-06-22,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,2013-06-04 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,130R26BD,"30K*30K-140*90-160-2/1,S TWILL                    ",,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3864,,,Budhni,,2013-06-11 00:00:00,,0,,,,0,,,,,,F010005693,,BPF,,,,,0.0,Approved,,,2013-06-22,0.0,,103196.0,EXW,RD,,148.0,86.0,32.0,0,22.0,,,,,,,,,,,
RMGE,DO NOT USE RETRO,BLTIM_P08206,30,130R26,BD,CT-PF,8000028779,9,2310.0,,,,TALAT / THOMAS,,140.0,TIM_P08206,30.0,,,,2364.8,-54.8,2013-06-22,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,2013-05-30 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,130R26BD,"30K*30K-140*90-160-2/1,S TWILL                    ",,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3864,,,Budhni,,2013-06-24 00:00:00,,0,,,,0,,,,,,F010006677,,BPF,,,,,0.0,Approved,,,2013-06-22,0.0,,103196.0,EXW,RD,,148.0,86.0,32.0,0,22.0,,,,,,,,,,,
RMGE,DO NOT USE RETRO,BLTIM_P08206,20,130R26,BD,CT-PF,7000034326,6,1575.0,,,,TALAT / THOMAS,,140.0,TIM_P08206,20.0,,,,1620,-45.0,2013-06-22,,,,,,,,,,,,,,2013-03-28 00:00:00,,2013-06-01 00:00:00,,2013-05-27 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,130R26BD,"30K*30K-140*90-160-2/1,S TWILL                    ",,2013-06-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3864,,,Budhni,,2013-06-02 00:00:00,,0,,,,0,,,,,,F0Q0000178,,BPF,,,,,0.0,Approved,,,2013-06-22,0.0,,103196.0,EXW,RD,,148.0,86.0,32.0,0,22.0,,,,,,,,,,,
RMGE,CELEBRITY FASHIONS LIMITED,BLTIM_P08189,20,112114,BD,CT-PF,8000027615,DK NAVY,322.0,,,,GANISH/ASHOK/SHANKAR,,230.0,TIM_P08189,20.0,,,,329,-7.0,,,,,,,,,,,,,,,2013-03-28 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,112114,,,,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,,2013-04-11 00:00:00,,0,,,,0,,,,,,F010001159,,BPF,,,,,0.0,Approved,,,,0.0,,100491.0,EXW,RD,,148.0,93.5,41.0,2.3,93.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_P08182,20,140313,BD,CT-SF,0,WHITE,3840.0,,,,ASHOK SURANA,,101.0,TIM_P08182,20.0,,,,3805.8,34.2,,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-01 00:00:00,,,DOMESTIC,FB,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140313BA,40C*40C-148*62-162.6-OXFORD,,2013-05-01 00:00:00,2013-08-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-02 00:00:00,,,,Budhni,,2013-04-27 00:00:00,,0,,,,0,,,,,,"F010002371,F010002370,F0X0000497",,BPF,,,,,0.0,,,,,0.0,,102033.0,EXW,RD,,148.0,70.0,16.5,2.02,12.48,,,,,,,,,,,
RMGE,SHAH CREATION,BLTIM_P08178,50,120I36,BD,ST-PF,5000011279,WINE,2000.0,,,,NIMISH / PARAG SHAHI,2000.00/0.00/,182.0,TIM_P08178,50.0,,,,2059,-59.0,2013-06-05,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-16 00:00:00,,2013-04-25 00:00:00,DOMESTIC,0,1.0,,,2000-05/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,120I36BD,,,2013-05-01 00:00:00,2017-04-08 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3881,,,Budhni,,2013-05-16 00:00:00,,0,,,,D-65,,,,,,F0Q0000129,,BPF,,,,,0.0,,,,2013-06-05,2000.0,,102551.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAH CREATION,BLTIM_P08178,40,120I36,BD,ST-PF,6000057296,KHAKI,2000.0,,,,NIMISH / PARAG SHAHI,2000.00/0.00/,182.0,TIM_P08178,40.0,,,,1995,5.0,2013-06-05,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-16 00:00:00,,2013-04-25 00:00:00,DOMESTIC,0,1.0,,,2000-05/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,120I36BD,,,2013-05-01 00:00:00,2017-04-08 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3881,,,Budhni,,2013-05-16 00:00:00,,0,,,,D-65,,,,,,F0Q0000128,,BPF,,,,,0.0,,,,2013-06-05,2000.0,,102551.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAH CREATION,BLTIM_P08178,30,120I36,BD,ST-PF,4000006117,LT TEAL,2000.0,,,,NIMISH / PARAG SHAHI,2000.00/0.00/,182.0,TIM_P08178,30.0,,,,2017,-17.0,2013-06-05,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-16 00:00:00,,2013-04-25 00:00:00,DOMESTIC,0,1.0,,,2000-05/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,120I36BD,,,2013-05-01 00:00:00,2017-04-08 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3881,,,Budhni,,2013-05-16 00:00:00,,0,,,,D-65,,,,,,F0Q0000127,,BPF,,,,,0.0,,,,2013-06-05,2000.0,,102551.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAH CREATION,BLTIM_P08178,20,120I36,BD,ST-PF,6000057278,DK BROWN,2000.0,,l,,NIMISH / PARAG SHAHI,2000.00/0.00/,182.0,TIM_P08178,20.0,,,,2049.5,-49.5,2013-06-05,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-16 00:00:00,,2013-04-25 00:00:00,DOMESTIC,0,1.0,,,2000-05/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,120I36BD,,,2013-05-01 00:00:00,2017-04-08 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3881,,,Budhni,,2013-05-16 00:00:00,,0,,,,D-65,,,,,,F0Q0000126,,BPF,,,,,0.0,,,,2013-06-05,2000.0,,102551.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAH CREATION,BLTIM_P08178,10,120I36,BD,ST-PF,2000003286,PAPAYA YELLOW,2000.0,,,,NIMISH / PARAG SHAHI,2000.00/0.00/,182.0,TIM_P08178,10.0,,,,2053,-53.0,,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,,DOMESTIC,0,1.0,,,2000-05/06/2013,0.0,2053.0,,,,2013-06-14,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,120I36BD*,,20OE*10K.SPX-122*56-148-3/1 TWILL-293 #,xxxxxx,,2013-05-16 00:00:00,,,,,,120313530,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,Budhni,2013-05-16 00:00:00,,2000,B,,,D-65,Ready Executable,,2013-06-05 00:00:00,,,F0Q0000125,,BPF,,,,LBF130002043,2053.0,,,,,2000.0,,102551.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08177,50,14502,BA,PC-SF,5000011147,PURPLE,2465.0,,,,SENTHIL / RAVI,,100.0,TIM_P08177,50.0,,,,2484,-19.0,2013-05-28,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,2013-04-10 00:00:00,DOMESTIC,PD,1.0,,,2465-28/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BD,45PC*45PC-132*72-159-PLAIN,,2013-05-01 00:00:00,2013-12-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3889,,,Budhni,,2013-05-02 00:00:00,,0,,,,D-65,,,,,,"F010002680,F010002562",,BPF,,,,,0.0,Approved,,,2013-05-28,2465.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08177,40,14502,BA,PC-SF,8000028269,NAVY,2465.0,,,,SENTHIL / RAVI,,100.0,TIM_P08177,40.0,,,,2501,-36.0,2013-06-08,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,2013-04-10 00:00:00,DOMESTIC,PD,1.0,,,2465-08/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BD,45PC*45PC-132*72-159-PLAIN,,2013-05-01 00:00:00,2013-12-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3878,,,Budhni,,2013-05-22 00:00:00,,0,,,,D-65,,,,,,F010004061,,BPF,,,,,0.0,Approved,,,2013-06-08,2465.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08177,30,14502,BA,PC-SF,8000028257,DK BLUE,2465.0,,,,SENTHIL / RAVI,,100.0,TIM_P08177,30.0,,,,2013.2,451.8,2013-06-08,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,2013-04-10 00:00:00,DOMESTIC,PD,0.0,,,2465-08/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BD,45PC*45PC-132*72-159-PLAIN,,2013-05-01 00:00:00,2013-12-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3878,,,Budhni,,2013-05-22 00:00:00,,0,,,,D-65,,,,,,F010004060,,BPF,,,,,0.0,Approved,,,2013-06-08,2465.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08177,20,14502,BA,PC-SF,7000022318,CHARCOAL,2615.0,,,,SENTHIL / RAVI,,100.0,TIM_P08177,20.0,,,,2547,68.0,2013-05-15,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,2013-04-10 00:00:00,DOMESTIC,PD,0.0,,,2615-15/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BD,45PC*45PC-132*72-159-PLAIN,,2013-05-01 00:00:00,2013-12-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3902,,,Budhni,,2013-04-23 00:00:00,,0,,,,D-65,,,,,,F010002025,,BPF,,,,,0.0,Approved,,,2013-05-15,2615.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08177,10,14502,BA,PC-SF,9000016579,BLACK,2615.0,,,,SENTHIL / RAVI,,100.0,TIM_P08177,10.0,,,,2555,60.0,,,,,,,,,,,,,,,2013-03-26 00:00:00,,,,,DOMESTIC,PD,0.0,,,2615-22/05/2013,0.0,2711.0,,,,2013-05-17,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BA*,,45PC*45PC-141*72-147-PLAIN-120 $,xxxxxx,,2013-04-23 00:00:00,,,,,,REPEAT,,0.0,0.0,Checked,2013-04-01 00:00:00,,,,Budhni,Budhni,2013-04-23 00:00:00,,2615,,,,D-65,Ready Executable,,2013-05-22 00:00:00,,,F010002024,,BPF,,,,LBF130001147,2505.0,Approved,,,,2615.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,ADITYA BIRLA NUVO LIMITED.,BLTIM_P08176,20,14502,BA,PC-SF,0,WHITE,2300.0,,,,SENTHIL / RAVI,,93.0,TIM_P08176,20.0,,,,2341.01,-41.01,,,,,,,,,,,,,,,2013-03-26 00:00:00,,2013-05-01 00:00:00,,,DOMESTIC,FB,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,14502BDB,45PC*45PC-133*72-157.5-PLAIN                      ,,2013-05-01 00:00:00,2013-10-05 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-05-07 00:00:00,,,,Budhni,,2013-05-31 00:00:00,,0,,,,D-65,,,,,,F010004775,,BPF,,,,,0.0,,,,,0.0,,101781.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHAHI EXPORT PVT LTD (BGLR DIV),BLTIM_P08150,20,25095,BA,PC-PF,3000027817,301,4540.0,,,HG-7,MR KUMAR,,148.0,TIM_P08150,20.0,,,,4398,142.0,2013-06-03,,,,,,,,,,,,,,2013-03-22 00:00:00,,2013-05-01 00:00:00,,,DOMESTIC,PD,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,25095BA,50/2R*150MD.PET-132*86-165-2/1 Z TWILL,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-04-01 00:00:00,3883,,,Budhni,,2013-05-17 00:00:00,,0,,,,D-65 /TL-84,,,,,,"FRP0000278,F010002622",,BPF,,,,,0.0,Approved,,,2013-06-03,0.0,,101896.0,EXW,RD,,148.0,92.0,39.0,2,15.0,,,,,,Greige From Baddi,,,,,
RMGE,INTER MODE INTERNATIONAL,BLTIM_P08094,50,116616,BD,CT-NF,3000027868,DK OLIVE,300.0,,,,PRASHANT,,170.0,TIM_P08094,50.0,,,,276,24.0,2013-04-23,,,,,,,,,,,,,,2013-03-18 00:00:00,,2013-05-01 00:00:00,,,DOMESTIC,PD,1.0,,,300-23/04/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,116616BD,16OE*16OE-98*56*165-DOBBY (RIB STOP)-18.10.003,,2013-05-01 00:00:00,2013-04-25 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-04-20 00:00:00,3924,,,Budhni,,2013-04-24 00:00:00,,0,,,,0,,,,,,"FHM0000011,F0S0000100",,BPF,,,,,0.0,Approved,,,2013-04-23,300.0,,102548.0,EXW,RD,,155.0,0.0,0.0,0,0.0,,,,,,,,,,,
