K1,Construction
250515,2/50COM*2/30COM-144*68-163-DOBBY
250515,2/50COM*2/30COM-144*68-158.32-DOBBY
250515,2/50COM*2/30C-144*68-163-DOBBY
250517,2/50COM*2/50COM-132*84-162.6-DOBBY
250518,2/50COM*2/50COM-132*78-166.47-DOBBY
250518,2/50COM*2/50COM-132*78-162.6-DOBBY
250518,2/50COM*2/50COM-132*78-162.5-DOBBY-08.04.083
250518,2/50COM*2/50COM-132*78-162.5-DOBBY
250518,2/50COM*2/50COM-132*78-162.5-DOBBY
250521,50/2R*24COM-128*84-162.6-DOBBY
250521,50/2R*24COM-128*84-162.6-DOBBY
250522,2/50C*2/50C-132*80-162.6-DOBBY
250522,2/50C*2/50C-132*80-162.6-DOBBY
250523,2/50COM*2/50COM-148*64-160.5-DOBBY
250525,2/50C*2/50C-144*82-163.1-DOBBY
250526,2/50COM*20C-144*68-163.1-2/2 HBT
260104,2/60COM*30LYC-150*74-158-2/2 TWILL
260114,2/60COM*30COM-109*76-160-PLAIN
260117,2/60C*2/60C-176*80--2/2 TWILL
260125,2/60C*2/60C-148*80-160-2/2 TWILL
260129,2/60C*2/60C-124*72-156.2-PLAIN
260129,2/60C*2/60C-124*72-156.2-PLAIN
260130,60/2R*40/2R-136*90-157.7-2/2 TWILL
260137,2/60COM*2/60COM-148*80-160-2/2 TWILL
260137,2/60COM*2/60C-148*80-160-2/2 TWILL
260148,2/60COM*2/60COM-156*84-157.2-2/1 TWILL
260187,2/60C*2/60C-144*80-158-2/1 TWILL
260189,2/60C*2/60C-132*84-162.6-2/2 TWILL
260206,2/60COM*30SPX-138*88-162.6-DOBBY
260222,2/60COM*2/60COM-144*100-156.7-3/1 BKT
260222,2/60C*2/60C-144*100-156.7-3/1 BKT
260230,2/60C*30SPX-126*90-157.2-DOBBY
260230,2/60C*30SPX-126*90-157.2-DOBBY
260233,2/60C*2/60C-164*82-161.8-2/2 TWILL
260233,2/60C*2/60C-164*82-161.8-2/2 TWILL
260247,60/2R*20K-148*76-155.7-3/1 TWILL
260247,60/2R*20K-148*76-159.4-3/1 Z TWILL
260247,"60/2R*20K-148*76-159.2-3/1,Z TWILL"
260247,"60/2R*20K-148*76-159.2-3/1,Z TWILL"
260249,2/60C*20SPX-116*78-164.3-3/1 HBT
260258,2/60C*30COM-128*94-160-2/2 TWILL
260261,2/60C*30C-146*78-158.8-2/1 TWILL
260267,2/60CT*2/60CT-180*92-158.8-2/2 TWILL
260267,"2/60CT*2/60CT-180*92-158.8-2/2,Z TWILL"
260267,"2/60CT*2/60CT-180*92-158.8-2/2,Z TWILL"
260267,"2/60CT*2/60CT-180*92-158.8-2/2,Z TWILL"
260270,2/60COM*20K.SPX-140*80-180.2-DOBBY
260270,2/60C*20K.SPX-140*80-180.2-DOBBY
260276,2/60COM*2/60COM-156*84-160.8-DOBBY
260278,60/2R*60/2R-156*84-158-2/2 TWILL
260296,2/60PC*30PC-176*96-158.8-4/1 SATIN
260296,"2/60PC*30PC-176*96-158.8-4/1,Z SATIN"
260296,"2/60PC*30PC-176*96-158.8-4/1,Z SATIN"
260296,"2/60C.PC*30C.PC-176*96-158.8-4/1,Z SATIN"
260298,2/60COM*30COM-148*88-160-2/2 TWILL
260298,2/60COM*30COM-148*88-160-2/2 TWILL
260300,60/2R*60/2R-154*86-160.5-2/2 TWILL
260300,60/2R.ELITWIST.OG*60/2R.ELITWIST.OG-154*86-160.5-2/2 Z TWILL
260300,60/2R.ELI.OG*60/2R.ELI.OG-154*86-160.5-2/2 Z TWILL
260300,"60/2R*60/2R-154*86-160.5-2/2,Z TWILL"
260300,"60/2R*60/2R-154*86-160.5-2/2,Z TWILL"
260300,"60/2R*60/2R-154*86-160.5-2/2,Z TWILL"
260300,"60/2R*60/2R-154*86-160.5-2/2,Z TWILL"
260300,"60/2R*60/2R-154*86-160.5-2/2,Z TWILL"
260302,2/60COM*30COM-70*72-165.1-PLAIN
260310,2/60COM*30SPX-130*88-162.6-DOBBY
260310,2/60C*30SPX-130*88-162.6-DOBBY
260310,2/60C*30SPX-130*88-160-DOBBY
260313,2/60C*30SPX-126*76-162.1-DOBBY
260314,2/60C*30SPX-136*92-160-DOBBY
260316,2/60C*30C-148*76-160.8-2/1 TWILL
260316,"2/60C*30C-148*76-160.8-2/1,Z TWILL"
260359,2/60COM*2/60COM-148*76-160.8-3/1 TWILL
260359,"2/60C*2/60C-148*76-160.8-3/1,Z TWILL"
260360,2/60COM*30COM-148*84-160-2/2 TWILL
260368,2/60COM*30COM-180*92-161.3-DOBBY
260371,2/60COM*2/60C-144*86-163.8-2/2 TWILL
260372,2/60PC*2/60PC-70*62-177.8-PLAIN
260374,2/60COM*30COM-180*92-161.3-2/2 HBT
260380,2/60COM*30COM-180*92-161.3-DOBBY
260384,60/2R*30COM-156*84-159.5-2/2 TWILL
260390,2/60COM*20C-128*82-160-3/1 HBT
260390,2/60C*20C-128*82-160-3/1 HBT
260395,2/60COM*2/60COM+30SPX-132*70-170.4-2/2 TWILL
260402,2/60COM*2/40COM-120*70-159.5-RIBSTOP TOP BEAM
260407,60/2R*30COM-148*84-160-2/2 TWILL
260408,2/60C*30SPX-120*64-161.5-PLAIN
260408,2/60C*30SPX-120*64-161.5-PLAIN
260408,2/60C*30LYC-120*64-161.5-PLAIN
260411,2/60COM*20SPX-146*84-189.2-4/1 SATIN
260411,2/60COM*20SPX-146*84-189.2-4/1 SATIN
260412,2/60COM*30C-112*76-160- PLAIN
260412,2/60C*30C-112*76-160- PLAIN
260430,60/2R*30SPX-130*88-160-DOBBY
260430,2/60COM*30SPX-130*88-160-DOBBY
260430,2/60COM*30SPX-130*88-160-DOBBY
260430,2/60COM*30SPX-130*88-160-DOBBY
260442,2/60COM*30SPX-114*76-161.3-DOBBY
260442,2/60C*30SPX-114*76-161.3-DOBBY
260456,60/2R.ELITWIST*20K.SPX(70D)-142*72-177.5-2/2 Z TWILL
260456,"60/2R*20SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL"
260456,"60/2R*20K.SPX(70D)-142*72-177.5-2/2,Z TWILL`"
260459,2/60COM*2/50COM-156*86-163.3-DOBBY
260460,"2/60C.PC*24PC.SPX-144*76-180.4-3/1,Z TWILL"
260460,"2/60C.PC*24PC.SPX-144*76-180.4-3/1,Z TWILL"
260463,2/60COM*2/60COM-164*92-166.4-DOBBY
260467,2/60COM*24K-132*84-162.6-DOBBY
260470,2/60COM*2/60COM-180*92-161.3-DOBBY
260474,2/60COM*2/50COM-140*76-160-DOBBY
260475,2/60C*20C-140*80-163-3/1 HBT
260482,2/60COM*50SPX-138*80-177.8-DOBBY
260482,2/60COM*50SPX-138*80-160.5-DOBBY
260487,2/60C*2/60C+150D.PET-124*68-163.6-1/1+OXFORD
260487,2/60C*2/60C+150D.PET-124*68-162.5-1/1+OXFORD
260489,2/60C*16K-148*66-158.8-2/2 MATT
260491,2/60C*2/60C-148*94-162.6-DOBBY
260492,2/60C*111D.NYL-156*80-159.3-OXFORD
260495,2/60COM*2/60COM+300D.PET-118*72-157-PLAIN
260495,2/60C*2/60C+300D.PET-118*72-157-PLAIN
260496,2/60COM*20C+12OE-148*76-163.1-DOBBY
260501,"2/60COM*30COM+30SPX-126*90-157.5-2/2,S TWILL"
260503,2/60C*2/60C+300D.PET-116*72-166.9-OXFORD
260508,2/60C*30C-164*92-163.6-DOBBY
260509,2/60COM*30C-136*90-162.6-DOBBY
260510,60/2R*2/80LYO.LYC-142*90-177.8-2/2 TWILL
260510,"60/2R*80/2R.LYO.LYC-142*90-177.8-2/2,Z TWILL"
260510,"60/2R*2/80LYO.LYC-142*90-177.8-2/2,Z TWILL"
260515,2/60C*2/60C-82*84-159.5-DOBBY
260515,2/60C*2/60C-82*84-159.5-DOBBY
260521,2/60C*30SPX-134*84-162.6-3/1 TWILL
260522,"2/60C*30C-160*84-160-4/1,Z SATIN"
260525,60/2R*20OE-148*76-159.3-3/1 TWILL
280169,2/80C*50C-133*76-160-PLAIN
280169,2/80C*50C-133*76-159-
280365,2/80C*50COM-124*96-160-PLAIN
280409,2/80C*40SPX-184*130-162.6-DOBBY
280409,2/80C*40LYC-184*130-162.6-DOBBY
280509,2/80C*2/80C-124*96-161.8-PLAIN
280509,2/80C*2/80C-124*96-161.8-PLAIN
280528,2/80C*2/80C-118*88-161.3-DOBBY
280536,2/80C*50SPX-136*76-156-PLAIN
280536,2/80C*50LYC-136*76-156-PLAIN
280536,2/80C*50LYC-136*76-156-PLAIN
280587,2/80C+2/40C*2/30C+40COM-104*66-163.1-DOBBY
280628,2/80C*50COM-103*104-163.6-DOBBY
280761,2/80COM*2/80COM-124*90-161.8- PLAIN
280763,2/80COM+2/40C*2/80COM+40COM-124*90-161.8-DOBBY
280763,2/80COM+2/40C*2/80COM+40COM-124*90-161.8-DOBBY
280771,2/80COM*60COM-147*80-165.1-DOBBY
280785,2/8COM*2/80COM-156*80-160-DOBBY
280816,2/80C*2/60C-114*100-161.3-DOBBY
280840,2/80CT*2/60CT-182*94-163.8-DOBBY
280840,2/80CT*2/60CT-182*94-163.8-DOBBY
280841,2/80CT*2/60CT-182*94-162.6-DOBBY
280851,2/80HT.OG*2/80HT.OG-58*68-175-PLAIN
280857,2/80COM*60LEA-156*72-160.8-DOBBY
280867,80/2R*80/2R-180*94-161.3-2/2 TWILL
280867,80/2R*80/2R-180*94-161.3-2/2 TWILL
280867,2/80COM*2/80COM-180*94-161.4-2/2 Z TWILL
280867,2/80COM*2/80COM-180*94-161.3-2/2 Z TWILL
280867,2/80C*2/80C-180*94-161.3-2/2 Z TWILL
280867,"80/2R*80/2R-180*94-161.3-2/2,Z TWILL"
280875,2/80C*40LEA-76*50-161.3-PLAIN
280893,2/80COM*20COM+24COM-204*148-167.6-DOBBY
280897,2/80COM*40COM-118*80-161.8-PLAIN
280907,2/80CT*2/60CT-182*94-163.8-DOBBY
280908,80/2R*80/2R-133*90-165.1-2/2 HBT
280926,"2/80COM*2/80COM-184*90-160-2/2,Z TWILL"
280926,"2/80COM*2/80COM-184*90-160-2/2,Z TWILL"
280926,"2/80COM*2/80COM-184*90-160-2/2,Z TWILL"
280929,2/80COM*50COM-120*80-164.3-DOBBY
280929,2/80COM*50COM-120*80-164.3-DOBBY
280938,2/80COM*2/80COM-136*96-165.1-CVT
280938,2/80COM*2/80COM-136*96-165.1-CVT
280953,2/80COM*2/80COM+30COM-124*80-161.8-PLAIN
280953,2/80COM*2/80COM+30COM-124*80-161.8-PLAIN
280966,2/80C+2/80C(Z)*2/80C+2/80C(Z)-76*72-161.8-PLAIN TOP BEAM
280970,2/80COM*2/80COM-148*64-162.6-OXFORD
280989,80/2R*80/2R-110*90-177.8-2/2 TWILL
280999,2/80COM*2/80COM-116*88-164.3-DOBBY
10700001,7OE*7OE-65*42-163-2/2 MATT
10700001,7OE*7OE-65*42-163-2/2 MATT
10700002,"7OE*6OE-70*40*158-3/1,S TWILL"
10700003,7OE*7OE-68*34-160-OXFORD
10700004,7OE*7OE-70*36-160.8-OXFORD
10800001,"8OE*10K.SPX-58*56-172.7-3/1,S TWILL"
10800002,"8OE*10K.SPX-58*52-156.2-3/1,S TWILL"
10800002,"8OE*10K.SPX-58*52-156.2-3/1,S TWILL"
10800003,"8OE*10K.SPX-55*52-165.2-3/1,S TWILL"
10800003,"8OE*10K.SPX-55*52-165.2-3/1,S TWILL"
10800004,"8MC*20K.SPX-58*50-172.9-2/1,Z TWILL"
10800005,8OE*14K.SPX-66*54-169-3/1 BKT
10800006,8OE*14K.SPX(40D)-63*52-168.25-3/1 BKT
11000002,"10OE*14K.SPX-68*56-198.4-3/1,S TWILL"
11000002,"10OE*14K.SPX-68*56-174.8-3/1,S TWILL"
11000002,"10OE*14C.SPX-68*56-198.4-3/1,S TWILL"
11000003,"10MC*14K.SPX-64*56-173.8-3/1,Z TWILL"
11000004,10OE+10MC*10OE+10MC-42*44-176.8-PLAIN
11000006,"10OE*10K.SPX-72*48-170.3-3/1,Z TWILL"
11000007,"10OE*7OE-68*38-156.7-3/1,S TWILL"
11000008,"10OE*10OE-71*42-162.3-3/1,S TWILL"
11000009,10OE.MC+10OE*14K.SPX-64*56-167.1-3/1 Z TWILL
11000010,10OE.OG*6OE.OG-82*28-165-OXFORD
11000010,10OE*6OE-82*28-165-OXFORD
11000010,10OE.OG*6OE.OG-82*28*165-OXFORD
11000011,10OE+10OE.MC*14K.SPX(70D)-64*56-190.86-3/1 Z TWILL
11000011,10OE.MC+10OE*14K.SPX-64*56-170.9-3/1 Z TWILL
11000011,10OE.MC+10OE*14K.SPX-64*56-170.9-3/1 Z TWILL
11000011,10OE.MC+10OE*14K.SPX-64*56-170.9-3/1 Z TWILL
11000011,10OE.MC+10OE*14K.LYC-64*56-170.9-3/1 Z TWILL
11000012,10OE.MC+10OE*14K.SPX-64*56-193.7-3/1 Z TWILL
11000014,10K.MC+10OE*10OE-74*54-162-3/1 Z TWILL
11000015,"10OE*10OE-82*60-159.8-3/1,S TWILL"
11000016,10OE+10OE.MC*12K.SPX(70D)-66*54-191.6-3/1 Z TWILL
11000016,10OE+10OE.MC*12K.LYC(70D)-64*54-173.8-3/1 Z TWILL
11000016,10OE.RECY.COT+10OE.MC.RECY.COT*12C.RECY.SPX(70D)-64*54-173.8-3/1 Z TWILL
11000016,10OE.ORG+10OE.MC.ORG*12K.SPX(70D).ORG-63*54-176.84-3/1 Z TWILL
11000016,"10OE+10OE.MC*12K.SPX-63*54-175.5-3/1,Z TWIL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-175.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-175.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX-63*54-175.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX(70D)-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.SPX(70D)-63*54-200.5-3/1,Z TWILL"
11000016,"10OE+10OE.MC*12K.LYC-63*54-175.5-3/1,Z TWILL"
11000017,"10OE+10MC*16K.SPX-64*56-174-3/1,S TWILL"
11000018,"10OE.MC+10OE*14LYC-64*56-170.9-3/1,Z TWILL"
11000018,"10OE.MC+10OE*14LYC-64*56-170.9-3/1,Z TWILL"
11000020,10C.CVC*2/30K-84*64-159.7-2/2 HBT
11000021,10OE*10K.SPX-64*42-188.5-3/1 S TWILL-
11000021,10OE*10K.SPX-64*42-188.5-3/1 S TWILL-
11000021,10OE*10K.SPX-64*42-188.5-3/1 S TWILL-
11000022,10OE*7OE-74*32-166.8-OXFORD
11000022,10OE*7OE-74*32-166.8-OXFORD
11000022,10OE*7OE-74*32-164.39-OXFORD
11000023,10OE*7OE-73*36-167-2/2 MATT
11000024,"10OE.OG*10OE.OG-66*42-160-2/1,S TWILL"
11000024,"10OE*10OE-66*42-160-2/1,S TWILL"
11000024,"10OE*10OE-66*42-160-2/1,S TWILL"
11000025,10OE*10OE-34*28-175-PLAIN
11000026,"10OE*8OE-66*42-160-3/1,S TWILL"
11000027,10OE*14K.SPX+16PC.LYC(140D)-66*56-169-2/2 MATT
11000027,10OE*14K.SPX+16PC.LYC(140D)-66*56-169-2/2 MATT
11000027,10OE*14K.SPX+16PC.LYC(140D)-66*56-169-2/2 MATT
11000028,10OE+10MC*10MC-40*38-167-PLAIN
11000028,10OE+10MC*10MC-38*38*175-PLAIN
11000029,10OE*10OE-72*42-165.2-3/1 S TWILL
11000030,"10OE*10OE-80*40-165.3-3/1,S TWILL"
11000031,10OE*8OE-84*28-159.77-OXFORD
11000033,10OE*10OE-79*40-159.54-3/1 S TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE.RECY.COT+10OE.MC.RECY.COT*12K.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE.RECY.COT+10OE.MC.RECY.COT*12K.RECY.COT.SPX(70D)-63*54-198.5-3/1 Z TWILL
11000034,10OE.RECY.COT+10OE.MC*12K.SPX(70D)-63*54-198.4-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-193.78-3/1 Z TWILL-3/1 Z TWILL
11000034,10OE+10OE.MC*12K.SPX(70D)-63*54-193.78-3/1 Z TWILL-3/1 Z TWILL
11000035,10OE*10K.SPX(70D)-69*44-170.94-3/1 S TWILL
11000038,10OE*14K.SPX(70D)+16PC.LYC(70D)-66*56-169.04-2/2 MATT
11000038,10OE*14K.SPX(70D)+16PC.LYC(70D)-66*56-169.04-2/2 MATT
11000039,10OE+10OE.MC*12K.SPX(70D)-63*54-186.51-3/1 Z TWILL-3/1 Z TWILL
11000039,10OE+10OE.MC*12K.SPX(70D)-63*54-186.51-3/1 Z TWILL-3/1 Z TWILL
11000040,10OE.CVC*10OE.CVC-72*46-169-2/2 S TWILL-
11000041,10OE*10K.SPX(70D)-67*46-183.11-3/1 S TWILL
11000041,10OE*10K.SPX(70D)-67*46-183.11-3/1 S TWILL
11000041,10OE*10K.SPX(70D)-67*46-183.11-3/1 S TWILL
11000042,10OE*10K.SPX(70D)-75*47-182.5-3/1 S TWILL-
11100001,1/24*1/24 -112*62-159-PLAIN
11100001,1/24*1/24 -112*62-159.00-PLAIN
11100003,1/24*1/24 -112*62-159.00-PLAIN
11100003,1/24*1/24 -112*62-159.00-PLAIN
11100004,1/24*1/24 -112*62-159.00-PLAIN
11100004,1/24*1/24 -112*62-159.00-PLAIN
11100004,1/24*1/24 -112*62-159.00-PLAIN
11100005,1/24*1/24 -112*62-159.00-PLAIN
11100006,1/24*1/24 -112*62-159.00-PLAIN
11100007,1/24*1/24 -112*62-159.00-PLAIN
11200001,12OE*10K.SPX-78*52-163.35-3/1 S TWILL
11200001,12OE*10K.SPX-78*52-163.35-3/1 S TWILL
11200002,12OE+2/30C*20K.SPX-76*78-161.5-DOBBY (TOP BEAM)-04.04.021
11200003,12OE*12OE-103*52-163.5-DOBBY-16.04.037
11200005,"12OE+12MC*12OE-88*60-157.6-3/1,S TWILL"
11200009,12OE*2/30K-79*72-176-DOBBY-06.06.051
11200011,12EXCEL*16DC.FX-72*54-204.67-3/1 Z TWILL
11200013,12OE*10K.SPX(70D)-75*48-176.6-3/1 Z TWILL
11200014,12OE*16CMX.COT.LYC(70D)-74*56-191.14-3/1 Z TWILL
11200015,12CM*20K.SPX(70D)-64*66-184.23-2/2 BKT
11200015,12CM*20K.SPX(70D)-63*66-186.5-2/2 BKT
11200015,12CM*20K.SPX(70D)-63*66-186.5-2/2 BKT
11400001,"14K.PC*10SPX(70D)-88*54-157.6-3/1,S TWILL"
11400002,"14OE+14MC*14K.SPX-81*58-172-2/1,S TWILL"
11400003,"14K.CVC*10K.CVC-84*46-161.2-2/2,S TWILL"
11400004,14K.PC*14OE.PC-95*50-159.94-2/1 S TWILL
11400004,14K.PC*14OE.PC-95*50-159.94-2/1 S TWILL
11400004,14K.PC*14K.PC-95*50-159.94-2/1 S TWILL
11400005,"14OE.PC*14OE.PC-76*46-199.7-2/1,S TWILL"
11400005,"14OE.PC*14OE.PC-76*46-174-2/1,S TWILL"
11400006,"14K.PC*14OE.PC-82*46-161.9-2/1,Z TWILL"
11400007,14OE.PC*7OE-72*38-158.4-DOBBY-06.03.004
11400009,"14K.CVC*10K.CVC-83*46-163.2-2/2,S TWILL"
11400010,"14OE.PC*10PC-81*38-178.3-2/1,S TWILL"
11400011,"14OE.PC*12PC-81*44-178.3-2/1,S TWILL"
11400012,"14OE.PC*15PC-81*52-178.3-2/1,S TWILL"
11400013,"14OE.PC*16PC-81*56-178.3-2/1,S TWILL"
11400014,"14OE.PC*20PC-81*70-178.3-2/1,S TWILL"
11400015,"14OE.PC*30PC-81*84-178.3-2/1,S TWILL"
11400016,"14OE.PC*40PC-81*86-178.3-2/1,S TWILL"
11400017,"14OE.PC*300D.PET-81*60-178.3-2/1,S TWILL"
11400018,"14C.CVC*26PC-87*70-163.2-2/1,S TWILL"
11400021,"14OE*14OE+14OE.PC-82*70-158-2/2,Z TWILL"
11400022,14C.RECY.PC.VORTEX*14COT.BICO.SORONA-84*50-176.6-3/1 S TWILL
11400022,"14PC.VORTEX*14COT.SORONA-84*50-176.6-3/1,S TWILL"
11400022,"14PC.VORTEX*14COT.SORONA-84*50-176.6-3/1,S TWILL"
11400022,"14PC.VORTEX*14COT.BICO.SORONA-84*50-176.6-3/1,S TWILL"
11400022,"14C.RECY.PC.VORTEX*14COT.BICO.SORONA-84*50-176.6-3/1,S TWILL"
11400023,"14OE*14OE-78*50*168.2-3/1,S TWILL"
11400024,"14OE.PC*12C.CVC-76*46-174.5-2/1,S TWILL"
11400025,14OE.PC*14OE.PC-76*46-137-2/1 S TWILL
11400026,"14OE.PC*2/30C.CVC-76*46-174-2/1,S TWILL"
11400027,14VORTEX.CVC*10K.CVC-102*54-163-2/2 S TWILL
11400027,14K.CVC*10K.CVC-102*54-163-2/2 S TWILL
11400028,14OE.PC*16VORTEX.CVC-76*46-174-2/1 S TWILL
11400029,"14OE.PC*16PC-76*56-174-2/1,S TWILL"
11400030,"14OE.PC*20PC-76*66-174-2/1,S TWILL"
11400031,"14OE.PC*40PC-76*82-174-2/1,S TWILL"
11400032,"14OE.PC*2/30CVC-76*46-174-2/1,S TWILL"
11400033,14K.PC*10K.PC-98*46-162.5-3/1 S TWILL
11400034,14OE.PC*14OE.PC -75*50-168.7-3/1 S TWILL-
11400035,14OE.CVC*14OE.CVC-78*50-171.1-2/1 S TWILL-
11400036,14C.PC.RECY.PET.OG.COT*14C.PC.RECY.PET.OG.COT-82*50-157.04-2/1 S TWILL
11400036,14C.PC. RECY.PET.OG.COT*14C.PC.RECY.PET.OG COT-82*50-157.04-2/1 S TWILL
11400036,14C.PC. RECY POLY.OG COT*14C.PC. RECY POLY.OG COT-82*50-166.40-2/1 S TWILL
11400036,14C.PC. RECY POLY.OG COT*14C.PC. RECY POLY.OG COT-82*50-166.40-2/1 S TWILL
11400036,14C.PC. RECY POLY.OG COT*14C.PC. RECY POLY.OG COT-82*50-166.40-2/1 S TWILL
11400037,14K.PC*14OE.PC-93*50-165.2-3/1 S TWILL-
11400038,14OE*14K.PC-85*60-145.31-2/1 S TWILL
11400039,14OE PC-12OE PC-94*46-175.11-3/1 S TWILL
11600002,"16K.PC*16K.PC-82*52-161.8-2/1,S TWILL"
11600002,16K.PC*16K.PC-82*52-161.8-2/1 S TWILL
11600003,"16OE*16SLUB-116*78-162-4/1,S SATIN"
11600005,16OE+16MC*16OE+16MC-85*58-157.4-2/1 Z TWILL
11600005,"16OE+16MC*16OE+16MC-83*58-164-2/1,Z TWILL"
11600007,"16OE*12OE-94*48-166.6-3/1,S TWILL"
11600008,"15.5C.PC*12OE.PC-77*50-170.5-2/1,Z TWILL"
11600009,"16VORTEX.PC*12OE.PC-106*56-158.2-3/1,S TWILL"
11600009,"16K.PC*12OE.PC-106*56-158.2-3/1,S TWILL"
11600010,"16OE*6OE-98*48-164.2-4/1,S SATIN"
11600011,16K*12OE-100*56-158.5-3/1 S TWILL
11600011,16OE*12OE-100*56-160.99-3/1 S TWILL
11600011,"16OE*12OE-99*56-163-3/1,S TWILL"
11600016,16OE*10OE-104*50-161.2-OXFORD
11600016,16OE*10OE-104*50-161.2-OXFORD
11600018,16OE*12OE-94*60-158-4/1 S SATIN
11600018,"16OE*12OE-94*60-170.3-4/1,S SATIN"
11600018,"16OE*12OE-94*60-170.3-4/1,S SATIN"
11600020,16OE*16MC+40LEA-82*54-159.6-2/2 Z TWILL
11600022,"15.5C.PC.RECY.OG COT *14OE.PC.RECY.OG COT-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC.RECY.OG COT *14OE.PC.RECY.OG COT-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC.RECY *14OE.PC.RECY-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC.RECY *14OE.PC.RECY-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC.RECY *14OE.PC.RECY-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC*14OE.PC-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC*14OE.PC-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC*14OE.PC-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC*14OE.PC-78*56-170.6-2/1,Z TWILL"
11600022,"15.5C.PC*14OE.PC-78*56-170.6-2/1,Z TWILL"
11600023,"15.5C.PC*14OE.PC-77*56-170.5-2/1,Z TWILL"
11600024,"15.5C.PC*12OE.PC-98*58-168.3-3/1,Z TWILL"
11600025,"16OE*16K.SPX-81*54-172-3/1,S TWILL"
11600025,"16OE*16K.SPX-81*54-172-3/1,S TWILL"
11600025,"16OE*16K.SPX-81*54-173.5-3/1,S TWILL"
11600025,"16OE*16K.SPX-81*54-195.5-3/1,S TWILL"
11600026,16OE*10OE-124*60-162.3-DOBBY-16.04.038
11600027,"16OE*12OE-108*59-157.5-3/1,S TWILL"
11600028,"16OE*14K.SPX-96*50-177.9-3/1,S TWILL"
11600030,16OE*10OE-92*78-160.4-DOBBY-10.04.029
11600031,16OE*8OE-63*28-179.5-OXFORD
11600032,16OE*20K.SPX-110*72-175.6-DOBBY-06.04.010
11600033,16OE*16OE-86*48-163-PLAIN
11600034,16OE*12OE-105*60-154.5- 2/2 MATT
11600040,"16C.CVC*16C.CVC-86*54-177.7-3/1,S TWILL"
11600044,16OE*8OE-82*28-162.4-OXFORD
11600045,16OE*16LYC-76*50-216-3/1 S TWILL
11600045,16OE*16LYC(140D)-76*50-201.2-3/1 S TWILL
11600046,"16C.CVC*16C.CVC-88*54-174.6-3/1,S TWILL"
11600047,"16C.CVC*16C.CVC-88*54-170.6-3/1,S TWILL"
11600048,"16OE*10OE-102*50-158.1-3/1,S TWILL"
11600049,16OE*10OE-100*44-156.2-OXFORD
11600050,16OE*14K.SPX-90*56-185.2-2/2 MATT
11600050,16OE*14K.SPX-90*56-173.4-2/2 MATT
11600050,16OE*14K.SPX-86*56-193.5-2/2 MATT
11600050,16OE*14K.SPX(70D)-90*56-173-2/2 MATT
11600050,16OE*14K.SPX(70D)-86*56-193.5-2/2 MATT
11600050,16OE*14K.SPX(70D)-86*56-193.5-2/2 MATT
11600057,16OE*10OE-105*56*171.9-2/2 MATT
11600059,16K*16K-93*66*163-DOBBY-06.04.002
11600061,16OE*12OE-86*56*163.8-2/1 HBT
